行政區,路名,段號及其他註明,經度,緯度,導航頁面
大安區,仁愛路,三段22號右側,121.534435,25.0377313,"https://www.google.com.tw/maps/dir//25.0377313,121.534435"
大安區,仁愛路,三段22號(一),121.538713,25.0376654,"https://www.google.com.tw/maps/dir//25.0376654,121.538713"
大安區,仁愛路,三段32號對面公車道(一),121.536925,25.038001,"https://www.google.com.tw/maps/dir//25.038001,121.536925"
大安區,仁愛路,三段74號前,121.538713,25.0376654,"https://www.google.com.tw/maps/dir//25.0376654,121.538713"
大安區,仁愛路,三段118巷口,121.539899,25.0376176,"https://www.google.com.tw/maps/dir//25.0376176,121.539899"
大安區,仁愛路,三段160號,121.543451,25.0377452,"https://www.google.com.tw/maps/dir//25.0377452,121.543451"
大安區,仁愛路,三段55號對面公車道(一),121.539704,25.0381684,"https://www.google.com.tw/maps/dir//25.0381684,121.539704"
大安區,仁愛路,三段55號對面公車道(二),121.539483,25.0381526,"https://www.google.com.tw/maps/dir//25.0381526,121.539483"
大安區,仁愛路,三段1號對面公車道,121.533119,25.0382892,"https://www.google.com.tw/maps/dir//25.0382892,121.533119"
大安區,仁愛路,三段29號對面公車道(二),121.534913,25.0382674,"https://www.google.com.tw/maps/dir//25.0382674,121.534913"
大安區,信義路,三段147巷口,121.541764,25.0336048,"https://www.google.com.tw/maps/dir//25.0336048,121.541764"
大安區,新生北路,一段7號,121.532961,25.0451534,"https://www.google.com.tw/maps/dir//25.0451534,121.532961"
大安區,新生南路,一段85號,121.532961,25.0421159,"https://www.google.com.tw/maps/dir//25.0421159,121.532961"
大安區,仁愛路,三段136號對面公車道,121.540873,25.0378872,"https://www.google.com.tw/maps/dir//25.0378872,121.540873"
大安區,新生南路,一段131號對面公車道,121.532891,25.0378826,"https://www.google.com.tw/maps/dir//25.0378826,121.532891"
大安區,仁愛路,三段2號,121.533094,25.0378867,"https://www.google.com.tw/maps/dir//25.0378867,121.533094"
大安區,仁愛路,三段248號,121.537371,25.0371586,"https://www.google.com.tw/maps/dir//25.0371586,121.537371"
大安區,仁愛路,三段340號前,121.537518,25.0342472,"https://www.google.com.tw/maps/dir//25.0342472,121.537518"
大安區,建國南路,一段29號對面公車道(一),121.534892,25.0382662,"https://www.google.com.tw/maps/dir//25.0382662,121.534892"
大安區,建國南路,一段156號,121.543585,25.0422883,"https://www.google.com.tw/maps/dir//25.0422883,121.543585"
大安區,復興南路,一段204號,121.543574,25.0396178,"https://www.google.com.tw/maps/dir//25.0396178,121.543574"
大安區,復興南路,一段32號對面公車道(二),121.536791,25.0380052,"https://www.google.com.tw/maps/dir//25.0380052,121.536791"
大安區,復興南路,一段346號,121.543475,25.0360071,"https://www.google.com.tw/maps/dir//25.0360071,121.543475"
大安區,敦化南路,2段成功國宅站牌,121.549067,25.027255,"https://www.google.com.tw/maps/dir//25.027255,121.549067"
大安區,敦化南路,2段81巷口,121.549027,25.029645,"https://www.google.com.tw/maps/dir//25.029645,121.549027"
大安區,敦化南路,2段29號,121.549,25.0322905,"https://www.google.com.tw/maps/dir//25.0322905,121.549"
大安區,敦化南路,1段281號,121.549039,25.0357986,"https://www.google.com.tw/maps/dir//25.0357986,121.549039"
大安區,敦化南路,1段337號前,121.549022,25.0335004,"https://www.google.com.tw/maps/dir//25.0335004,121.549022"
大安區,仁愛路,4段130號旁,121.551308,25.0375262,"https://www.google.com.tw/maps/dir//25.0375262,121.551308"
大安區,仁愛路,4段130號公車站牌,121.550684,25.0376584,"https://www.google.com.tw/maps/dir//25.0376584,121.550684"
大安區,仁愛路,4段222巷內人行道,121.551597,25.037597,"https://www.google.com.tw/maps/dir//25.037597,121.551597"
大安區,仁愛路,4段266巷口公車站牌,121.552423,25.0376012,"https://www.google.com.tw/maps/dir//25.0376012,121.552423"
大安區,仁愛路,4段296號,121.553678,25.0375768,"https://www.google.com.tw/maps/dir//25.0375768,121.553678"
大安區,仁愛路,4段314號公車站牌,121.554981,25.037608,"https://www.google.com.tw/maps/dir//25.037608,121.554981"
大安區,仁愛路,4段376號,121.555841,25.0375479,"https://www.google.com.tw/maps/dir//25.0375479,121.555841"
大安區,仁愛路,4段416號(公車站牌前),121.557263,25.0375245,"https://www.google.com.tw/maps/dir//25.0375245,121.557263"
大安區,和平東路,3段63號前,121.549147,25.0246271,"https://www.google.com.tw/maps/dir//25.0246271,121.549147"
大安區,和平東路,3段85號前,121.550123,25.024626,"https://www.google.com.tw/maps/dir//25.024626,121.550123"
大安區,和平東路,3段113號,121.551258,25.0244968,"https://www.google.com.tw/maps/dir//25.0244968,121.551258"
大安區,基隆路,2段128號,121.55686,25.02886,"https://www.google.com.tw/maps/dir//25.02886,121.55686"
大安區,基隆路,2段176號,121.554749,25.0263776,"https://www.google.com.tw/maps/dir//25.0263776,121.554749"
大安區,安和路,2段50號,121.552362,25.0311676,"https://www.google.com.tw/maps/dir//25.0311676,121.552362"
大安區,安和路,2段92號,121.550406,25.0287558,"https://www.google.com.tw/maps/dir//25.0287558,121.550406"
大安區,安和路,2段225號,121.550172,25.0255531,"https://www.google.com.tw/maps/dir//25.0255531,121.550172"
大安區,安和路,2段遠企旁綠地前,121.549889,25.026151,"https://www.google.com.tw/maps/dir//25.026151,121.549889"
大安區,安和路,1段仁愛國小旁,121.552079,25.0365639,"https://www.google.com.tw/maps/dir//25.0365639,121.552079"
大安區,信義路,4段137號,121.549224,25.0331506,"https://www.google.com.tw/maps/dir//25.0331506,121.549224"
大安區,信義路,4段186巷口,121.551399,25.0331103,"https://www.google.com.tw/maps/dir//25.0331103,121.551399"
大安區,信義路,4段214號,121.552125,25.033056,"https://www.google.com.tw/maps/dir//25.033056,121.552125"
大安區,信義路,4段225號,121.552708,25.033209,"https://www.google.com.tw/maps/dir//25.033209,121.552708"
大安區,信義路,4段295號,121.554756,25.0332496,"https://www.google.com.tw/maps/dir//25.0332496,121.554756"
大安區,信義路,4段298號,121.554572,25.033032,"https://www.google.com.tw/maps/dir//25.033032,121.554572"
大安區,信義路,4段378巷口,121.555799,25.032966,"https://www.google.com.tw/maps/dir//25.032966,121.555799"
大安區,羅斯福路,3段99號(公車專用道),121.526569,25.022448,"https://www.google.com.tw/maps/dir//25.022448,121.526569"
大安區,羅斯福路,3段125號(公車專用道),121.527002,25.0220376,"https://www.google.com.tw/maps/dir//25.0220376,121.527002"
大安區,和平東路,1段74號,121.524563,25.026773,"https://www.google.com.tw/maps/dir//25.026773,121.524563"
大安區,和平東路,1段162號(大門右),121.527913,25.024922,"https://www.google.com.tw/maps/dir//25.024922,121.527913"
大安區,和平東路,1段22號,121.523637,25.026881,"https://www.google.com.tw/maps/dir//25.026881,121.523637"
大安區,羅斯福路,3段9號(公車專用道),121.525017,25.024231,"https://www.google.com.tw/maps/dir//25.024231,121.525017"
大安區,和平東路,1段162號(大門左),121.527504,25.02657,"https://www.google.com.tw/maps/dir//25.02657,121.527504"
大安區,和平東路,1段89號對面,121.525827,25.026681,"https://www.google.com.tw/maps/dir//25.026681,121.525827"
大安區,新生南路,2段36號,121.532382,25.033504,"https://www.google.com.tw/maps/dir//25.033504,121.532382"
大安區,愛國東路,35號,121.526135,25.031913,"https://www.google.com.tw/maps/dir//25.031913,121.526135"
大安區,羅斯福路,2段67號(公車專用道)1,121.5285,25.0261,"https://www.google.com.tw/maps/dir//25.0261,121.5285"
大安區,金山南路,2段30巷口,121.526947,25.032976,"https://www.google.com.tw/maps/dir//25.032976,121.526947"
大安區,和平東路,1段104巷口旁,121.524924,25.026774,"https://www.google.com.tw/maps/dir//25.026774,121.524924"
大安區,新生南路,2段32號1(公車專用道),121.533479,25.030832,"https://www.google.com.tw/maps/dir//25.030832,121.533479"
大安區,羅斯福路,2段67號(公車專用道)2,121.5285,25.0261,"https://www.google.com.tw/maps/dir//25.0261,121.5285"
大安區,金山南路,2段31巷13號對面,121.528091,25.032847,"https://www.google.com.tw/maps/dir//25.032847,121.528091"
大安區,新生南路,3段與辛亥路1段口,121.534268,25.022654,"https://www.google.com.tw/maps/dir//25.022654,121.534268"
大安區,愛國東路,31號,121.524786,25.032068,"https://www.google.com.tw/maps/dir//25.032068,121.524786"
大安區,愛國東路,244號,121.52534,25.032032,"https://www.google.com.tw/maps/dir//25.032032,121.52534"
大安區,新生南路,2段32號2(公車專用道),121.533479,25.030832,"https://www.google.com.tw/maps/dir//25.030832,121.533479"
大安區,新生南路,2段86號1(公車專用道),121.534805,25.0264,"https://www.google.com.tw/maps/dir//25.0264,121.534805"
大安區,愛國東路,南門市場中繼站旁,121.523006,25.032333,"https://www.google.com.tw/maps/dir//25.032333,121.523006"
大安區,愛國東路,21巷口旁,121.523946,25.032199,"https://www.google.com.tw/maps/dir//25.032199,121.523946"
大安區,新生南路,2段86號2(公車專用道),121.534777,25.026449,"https://www.google.com.tw/maps/dir//25.026449,121.534777"
大安區,復興南路,2段315號,121.543535,25.024061,"https://www.google.com.tw/maps/dir//25.024061,121.543535"
大安區,復興南路,2段387號,121.543492,25.022134,"https://www.google.com.tw/maps/dir//25.022134,121.543492"
大安區,和平東路,2段134-29號,121.54567,25.024627,"https://www.google.com.tw/maps/dir//25.024627,121.54567"
大安區,和平東路,2段134號,121.544979,25.024639,"https://www.google.com.tw/maps/dir//25.024639,121.544979"
大安區,和平東路,3段14號,121.547146,25.02452,"https://www.google.com.tw/maps/dir//25.02452,121.547146"
大安區,和平東路,3段46號,121.547793,25.024564,"https://www.google.com.tw/maps/dir//25.024564,121.547793"
大安區,和平東路,3段15號,121.547277,25.024634,"https://www.google.com.tw/maps/dir//25.024634,121.547277"
大安區,和平東路,2段289號,121.544547,25.024709,"https://www.google.com.tw/maps/dir//25.024709,121.544547"
大安區,和平東路,2段363號,121.546489,25.024769,"https://www.google.com.tw/maps/dir//25.024769,121.546489"
大安區,敦南街,"76巷,運動中心旁",121.54633,25.020356,"https://www.google.com.tw/maps/dir//25.020356,121.54633"
大安區,敦化南路,2段120號,121.548603,25.026627,"https://www.google.com.tw/maps/dir//25.026627,121.548603"
大安區,敦化南路,2段162號,121.54846,25.025108,"https://www.google.com.tw/maps/dir//25.025108,121.54846"
大安區,敦化南路,2段196號,121.548423,25.023382,"https://www.google.com.tw/maps/dir//25.023382,121.548423"
大安區,敦化南路,2段206號-北,121.548344,25.022714,"https://www.google.com.tw/maps/dir//25.022714,121.548344"
大安區,敦化南路,2段234號,121.548396,25.021205,"https://www.google.com.tw/maps/dir//25.021205,121.548396"
大安區,基隆路,3段16號旁,121.547595,25.020153,"https://www.google.com.tw/maps/dir//25.020153,121.547595"
大安區,基隆路,3段8號,121.547911,25.020502,"https://www.google.com.tw/maps/dir//25.020502,121.547911"
大安區,基隆路,3段單號(和平高中站牌),121.547264,25.019453,"https://www.google.com.tw/maps/dir//25.019453,121.547264"
大安區,敦化南路,2段319號,121.549048,25.023058,"https://www.google.com.tw/maps/dir//25.023058,121.549048"
大安區,敦化南路,2段331巷口,121.549004,25.022441,"https://www.google.com.tw/maps/dir//25.022441,121.549004"
大安區,敦化南路,2段293巷口-北,121.549001,25.023846,"https://www.google.com.tw/maps/dir//25.023846,121.549001"
大安區,和平東路,3段60號,121.549196,25.024387,"https://www.google.com.tw/maps/dir//25.024387,121.549196"
大安區,和平東路,3段76號,121.550732,25.024362,"https://www.google.com.tw/maps/dir//25.024362,121.550732"
大安區,基隆路,2段222號,121.551395,25.023435,"https://www.google.com.tw/maps/dir//25.023435,121.551395"
大安區,基隆路,2段207號,121.551963,25.023681,"https://www.google.com.tw/maps/dir//25.023681,121.551963"
大安區,基隆路,2段209巷口,121.551513,25.023338,"https://www.google.com.tw/maps/dir//25.023338,121.551513"
大安區,和平東路,3段168號1,121.55262,25.023926,"https://www.google.com.tw/maps/dir//25.023926,121.55262"
大安區,和平東路,3段168號2,121.552341,25.023979,"https://www.google.com.tw/maps/dir//25.023979,121.552341"
大安區,和平東路,3段170號,121.553266,25.023517,"https://www.google.com.tw/maps/dir//25.023517,121.553266"
大安區,新生南路,二段70號對面,121.534841,25.027922,"https://www.google.com.tw/maps/dir//25.027922,121.534841"
大安區,新生南路,二段56號對面(大安森林公園9號出口),121.534317,25.029262,"https://www.google.com.tw/maps/dir//25.029262,121.534317"
大安區,新生南路,二段(金華街口公車道),121.533826,25.030407,"https://www.google.com.tw/maps/dir//25.030407,121.533826"
大安區,新生南路,二段(信義路口公車道),121.5327,25.03333,"https://www.google.com.tw/maps/dir//25.03333,121.5327"
大安區,新生南路,二段86號對面（大安森林公園8號出口）,121.535,25.026378,"https://www.google.com.tw/maps/dir//25.026378,121.535"
大安區,仁愛路,四段8巷口(6號前)1,121.544297,25.037338,"https://www.google.com.tw/maps/dir//25.037338,121.544297"
大安區,建國南路,二段117號對面(公車站牌),121.53745,25.029857,"https://www.google.com.tw/maps/dir//25.029857,121.53745"
大安區,建國南路,二段大安森林公園3號出口,121.53742,25.031721,"https://www.google.com.tw/maps/dir//25.031721,121.53742"
大安區,建國南路,二段大安森林公園5號出口,121.5376,25.027162,"https://www.google.com.tw/maps/dir//25.027162,121.5376"
大安區,和平東路,二段大安森林公園6號出口,121.536024,25.033724,"https://www.google.com.tw/maps/dir//25.033724,121.536024"
大安區,信義路,三段43號對面森林公園捷運3號出口,121.53514,25.033423,"https://www.google.com.tw/maps/dir//25.033423,121.53514"
大安區,信義路,三段與建國南路口,121.537287,25.0333,"https://www.google.com.tw/maps/dir//25.0333,121.537287"
大安區,和平東路,二段(大安森林公園站牌),121.536437,25.025973,"https://www.google.com.tw/maps/dir//25.025973,121.536437"
大安區,和平東路,二段225號,121.542962,25.025033,"https://www.google.com.tw/maps/dir//25.025033,121.542962"
大安區,和平東路,二段133號,121.54083,25.025391,"https://www.google.com.tw/maps/dir//25.025391,121.54083"
